value,timestamp
" 0.027",2018-03-06T02:14:45.000Z
" 0.028",2018-03-06T02:15:07.000Z
" 0.027",2018-03-06T02:15:18.000Z
" 0.027",2018-03-06T02:15:32.000Z
" 0.028",2018-03-06T02:15:36.000Z
" 0.027",2018-03-06T02:15:58.000Z
" 0.027",2018-03-06T02:16:01.000Z
" 0.027",2018-03-06T02:16:05.000Z
" 0.485",2018-03-06T02:16:09.000Z
" 0.552",2018-03-06T02:16:16.000Z
" 0.408",2018-03-06T02:16:20.000Z
" 0.260",2018-03-06T02:16:27.000Z
" 0.531",2018-03-06T02:16:31.000Z
" 0.517",2018-03-06T02:16:42.000Z
" 0.517",2018-03-06T02:16:53.000Z
" 0.187",2018-03-06T02:17:11.000Z
" 0.538",2018-03-06T02:17:15.000Z
" 0.531",2018-03-06T02:17:19.000Z
" 0.536",2018-03-06T02:17:22.000Z
" 0.183",2018-03-06T02:17:33.000Z
" 0.527",2018-03-06T02:17:37.000Z
" 0.660",2018-03-06T02:17:48.000Z
" 0.025",2018-03-06T02:17:52.000Z
" 0.531",2018-03-06T02:17:59.000Z
" 0.556",2018-03-06T02:18:06.000Z
" 0.205",2018-03-06T02:18:17.000Z
" 0.562",2018-03-06T02:18:21.000Z
" 0.522",2018-03-06T02:18:25.000Z
" 0.536",2018-03-06T02:18:28.000Z
" 0.528",2018-03-06T02:18:43.000Z
" 0.517",2018-03-06T02:19:05.000Z
" 0.539",2018-03-06T02:19:12.000Z
" 0.607",2018-03-06T02:19:16.000Z
" 0.196",2018-03-06T02:19:23.000Z
" 0.519",2018-03-06T02:19:27.000Z
" 0.539",2018-03-06T02:19:34.000Z
" 0.025",2018-03-06T02:19:42.000Z
" 0.514",2018-03-06T02:19:49.000Z
" 0.545",2018-03-06T02:19:56.000Z
" 0.025",2018-03-06T02:20:04.000Z
" 0.190",2018-03-06T02:20:07.000Z
" 0.519",2018-03-06T02:20:11.000Z
" 0.539",2018-03-06T02:20:15.000Z
" 0.559",2018-03-06T02:20:18.000Z
" 0.709",2018-03-06T02:20:22.000Z
" 0.504",2018-03-06T02:20:33.000Z
" 0.537",2018-03-06T02:20:40.000Z
" 0.555",2018-03-06T02:21:02.000Z
" 0.613",2018-03-06T02:21:06.000Z
" 0.537",2018-03-06T02:21:17.000Z
" 0.547",2018-03-06T02:21:39.000Z
" 0.553",2018-03-06T02:21:46.000Z
" 0.662",2018-03-06T02:21:50.000Z
" 0.173",2018-03-06T02:21:57.000Z
" 0.515",2018-03-06T02:22:01.000Z
" 0.190",2018-03-06T02:22:19.000Z
" 0.549",2018-03-06T02:22:23.000Z
" 0.543",2018-03-06T02:22:30.000Z
" 0.538",2018-03-06T02:22:45.000Z
" 0.537",2018-03-06T02:22:49.000Z
" 0.538",2018-03-06T02:23:07.000Z
" 0.606",2018-03-06T02:23:18.000Z
" 0.187",2018-03-06T02:23:25.000Z
" 0.514",2018-03-06T02:23:33.000Z
" 0.524",2018-03-06T02:23:36.000Z
" 0.025",2018-03-06T02:23:44.000Z
" 0.521",2018-03-06T02:23:51.000Z
" 0.644",2018-03-06T02:24:02.000Z
" 0.512",2018-03-06T02:24:13.000Z
" 0.540",2018-03-06T02:24:17.000Z
" 0.198",2018-03-06T02:24:31.000Z
" 0.553",2018-03-06T02:24:35.000Z
" 0.553",2018-03-06T02:24:39.000Z
" 0.552",2018-03-06T02:24:42.000Z
" 0.521",2018-03-06T02:24:57.000Z
" 0.526",2018-03-06T02:25:19.000Z
" 0.543",2018-03-06T02:25:23.000Z
" 0.204",2018-03-06T02:25:37.000Z
" 0.510",2018-03-06T02:25:41.000Z
" 0.502",2018-03-06T02:25:45.000Z
" 0.553",2018-03-06T02:25:48.000Z
" 0.528",2018-03-06T02:26:03.000Z
" 0.608",2018-03-06T02:26:14.000Z
" 0.027",2018-03-06T02:26:18.000Z
" 0.217",2018-03-06T02:26:21.000Z
" 0.503",2018-03-06T02:26:25.000Z
" 0.511",2018-03-06T02:26:29.000Z
" 0.540",2018-03-06T02:26:32.000Z
" 0.236",2018-03-06T02:26:43.000Z
" 0.519",2018-03-06T02:26:47.000Z
