Hora;Potencia (W);Fecha
0:17:25;0;2018-02-02
0:17:28;0;2018-02-02
0:17:32;0;2018-02-02
0:17:36;0;2018-02-02
0:17:40;2,93;2018-02-02
0:17:43;0;2018-02-02
0:17:47;0;2018-02-02
0:17:51;0;2018-02-02
0:17:54;0;2018-02-02
0:17:58;0;2018-02-02
0:18:02;0;2018-02-02
0:18:06;0;2018-02-02
0:18:09;5,859;2018-02-02
0:18:13;2,93;2018-02-02
0:18:17;0;2018-02-02
0:18:20;0;2018-02-02
0:18:24;0;2018-02-02
0:18:28;2,93;2018-02-02
0:18:31;0;2018-02-02
0:18:35;0;2018-02-02
0:18:39;5,859;2018-02-02
0:18:43;0;2018-02-02
0:18:46;0;2018-02-02
0:18:50;0;2018-02-02
0:18:54;5,859;2018-02-02
0:18:57;2,93;2018-02-02
0:19:01;0;2018-02-02
0:19:05;0;2018-02-02
0:19:08;5,859;2018-02-02
0:19:12;2,93;2018-02-02
0:19:16;0;2018-02-02
0:19:20;0;2018-02-02
0:19:23;0;2018-02-02
0:19:27;2,93;2018-02-02
0:19:31;0;2018-02-02
0:19:34;0;2018-02-02
0:19:42;5,859;2018-02-02
0:19:46;2,93;2018-02-02
0:19:49;0;2018-02-02
0:19:57;0;2018-02-02
0:20:00;2,93;2018-02-02
0:20:04;0;2018-02-02
0:20:08;0;2018-02-02
0:20:11;2,93;2018-02-02
0:20:15;2,93;2018-02-02
0:20:19;0;2018-02-02
0:20:23;0;2018-02-02
0:20:26;0;2018-02-02
0:20:30;0;2018-02-02
0:20:34;2,93;2018-02-02
0:20:37;0;2018-02-02
0:20:41;0;2018-02-02
0:20:45;0;2018-02-02
0:20:48;2,93;2018-02-02
0:20:52;0;2018-02-02
0:20:56;0;2018-02-02
0:21:00;0;2018-02-02
0:21:03;2,93;2018-02-02
0:21:07;0;2018-02-02
0:21:11;0;2018-02-02
0:21:14;0;2018-02-02
0:21:18;2,93;2018-02-02
0:21:26;0;2018-02-02
0:21:29;2,93;2018-02-02
0:21:33;0;2018-02-02
0:21:37;0;2018-02-02
0:21:40;0;2018-02-02
0:21:44;0;2018-02-02
0:21:48;2,93;2018-02-02
0:21:51;0;2018-02-02
0:21:55;0;2018-02-02
0:21:59;0;2018-02-02
0:22:03;2,93;2018-02-02
0:22:06;0;2018-02-02
0:22:10;0;2018-02-02
0:22:14;0;2018-02-02
0:22:17;5,859;2018-02-02
0:22:21;0;2018-02-02
0:22:25;0;2018-02-02
0:22:28;0;2018-02-02
0:22:32;0;2018-02-02
0:22:36;2,93;2018-02-02
0:22:40;0;2018-02-02
0:22:43;0;2018-02-02
0:22:47;0;2018-02-02
0:22:51;5,859;2018-02-02
0:22:54;2,93;2018-02-02
0:22:58;0;2018-02-02
0:23:02;0;2018-02-02
0:23:05;0;2018-02-02
0:23:09;2,93;2018-02-02
0:23:13;0;2018-02-02
0:23:17;0;2018-02-02
0:23:20;0;2018-02-02
0:23:24;0;2018-02-02
0:23:28;5,859;2018-02-02
0:23:31;0;2018-02-02
0:23:35;0;2018-02-02
0:23:39;0;2018-02-02
0:23:42;2,93;2018-02-02
0:23:46;0;2018-02-02
0:23:50;0;2018-02-02
0:23:54;0;2018-02-02
0:23:57;5,859;2018-02-02
0:24:01;0;2018-02-02
0:24:05;0;2018-02-02
0:24:08;0;2018-02-02
0:24:12;0;2018-02-02
0:24:16;2,93;2018-02-02
0:24:19;0;2018-02-02
0:24:23;0;2018-02-02
0:24:27;0;2018-02-02
0:24:31;0;2018-02-02
0:24:34;2,93;2018-02-02
0:24:38;0;2018-02-02
0:24:42;0;2018-02-02
0:24:45;0;2018-02-02
0:24:49;5,859;2018-02-02
0:24:53;2,93;2018-02-02
0:24:57;0;2018-02-02
0:25:00;0;2018-02-02
0:25:04;0;2018-02-02
0:25:08;2,93;2018-02-02
0:25:11;0;2018-02-02
0:25:15;0;2018-02-02
0:25:19;0;2018-02-02
0:25:22;2,93;2018-02-02
0:25:26;0;2018-02-02
0:25:30;0;2018-02-02
0:25:34;0;2018-02-02
0:25:37;5,859;2018-02-02
0:25:41;2,93;2018-02-02
0:25:45;0;2018-02-02
0:25:48;0;2018-02-02
0:25:56;5,859;2018-02-02
0:25:59;2,93;2018-02-02
0:26:03;0;2018-02-02
0:26:07;0;2018-02-02
0:26:11;0;2018-02-02
0:26:14;0;2018-02-02
0:26:18;2,93;2018-02-02
0:26:22;0;2018-02-02
0:26:25;0;2018-02-02
0:26:29;5,859;2018-02-02
0:26:36;0;2018-02-02
0:26:40;0;2018-02-02
0:26:44;0;2018-02-02
0:26:48;2,93;2018-02-02
0:26:51;0;2018-02-02
0:26:55;0;2018-02-02
0:26:59;0;2018-02-02
0:27:02;5,859;2018-02-02
0:27:06;2,93;2018-02-02
0:27:10;0;2018-02-02
0:27:13;0;2018-02-02
0:27:17;0;2018-02-02
0:27:21;5,859;2018-02-02
0:27:25;2,93;2018-02-02
0:27:28;0;2018-02-02
0:27:32;0;2018-02-02
0:27:36;0;2018-02-02
0:27:39;2,93;2018-02-02
0:27:43;0;2018-02-02
0:27:47;0;2018-02-02
0:27:50;0;2018-02-02
0:27:54;0;2018-02-02
0:27:58;2,93;2018-02-02
0:28:02;0;2018-02-02
0:28:05;0;2018-02-02
0:28:09;0;2018-02-02
0:28:13;5,859;2018-02-02
0:28:16;0;2018-02-02
0:28:20;0;2018-02-02
0:28:24;0;2018-02-02
0:28:31;0;2018-02-02
0:28:35;0;2018-02-02
0:28:39;0;2018-02-02
0:28:42;5,859;2018-02-02
0:28:46;0;2018-02-02
0:28:50;0;2018-02-02
0:28:53;0;2018-02-02
0:28:57;0;2018-02-02
0:29:01;2,93;2018-02-02
0:29:05;0;2018-02-02
0:29:08;0;2018-02-02
0:29:12;0;2018-02-02
0:29:16;2,93;2018-02-02
0:29:19;0;2018-02-02
0:29:27;0;2018-02-02
0:29:30;5,859;2018-02-02
0:29:34;2,93;2018-02-02
0:29:38;0;2018-02-02
0:29:42;0;2018-02-02
0:29:45;5,859;2018-02-02
0:29:49;2,93;2018-02-02
0:29:53;0;2018-02-02
0:29:56;0;2018-02-02
0:30:00;0;2018-02-02
0:30:04;0;2018-02-02
0:30:07;5,859;2018-02-02
0:30:11;2,93;2018-02-02
0:30:15;0;2018-02-02
0:30:19;0;2018-02-02
0:30:22;0;2018-02-02
0:30:26;0;2018-02-02
0:30:30;2,93;2018-02-02
0:30:33;0;2018-02-02
0:30:37;0;2018-02-02
0:30:41;0;2018-02-02
0:30:44;0;2018-02-02
0:30:48;0;2018-02-02
0:30:52;5,859;2018-02-02
0:30:56;2,93;2018-02-02
0:30:59;0;2018-02-02
0:31:07;0;2018-02-02
0:31:10;2,93;2018-02-02
0:31:14;0;2018-02-02
0:31:18;0;2018-02-02
0:31:22;0;2018-02-02
0:31:25;5,859;2018-02-02
0:31:29;2,93;2018-02-02
0:31:33;0;2018-02-02
0:31:36;0;2018-02-02
0:31:40;0;2018-02-02
0:31:44;0;2018-02-02
0:31:47;2,93;2018-02-02
0:31:51;0;2018-02-02
0:31:55;0;2018-02-02
0:31:59;0;2018-02-02
0:32:02;0;2018-02-02
0:32:06;2,93;2018-02-02
0:32:10;2,93;2018-02-02
0:32:13;0;2018-02-02
0:32:17;0;2018-02-02
0:32:21;0;2018-02-02
0:32:24;2,93;2018-02-02
0:32:28;0;2018-02-02
0:32:32;0;2018-02-02
0:32:36;0;2018-02-02
0:32:39;5,859;2018-02-02
0:32:43;0;2018-02-02
0:32:47;0;2018-02-02
0:32:50;0;2018-02-02
0:32:54;0;2018-02-02
0:32:58;2,93;2018-02-02
0:33:01;0;2018-02-02
0:33:05;0;2018-02-02
0:33:09;0;2018-02-02
0:33:16;0;2018-02-02
0:33:20;0;2018-02-02
0:33:24;0;2018-02-02
0:33:27;5,859;2018-02-02
0:33:31;0;2018-02-02
0:33:35;0;2018-02-02
0:33:38;0;2018-02-02
0:33:42;0;2018-02-02
0:33:46;5,859;2018-02-02
0:33:50;0;2018-02-02
0:33:53;0;2018-02-02
0:33:57;0;2018-02-02
0:34:04;2,93;2018-02-02
0:34:08;0;2018-02-02
0:34:12;0;2018-02-02
0:34:15;0;2018-02-02
0:34:19;0;2018-02-02
0:34:23;2,93;2018-02-02
0:34:27;0;2018-02-02
0:34:30;0;2018-02-02
0:34:34;0;2018-02-02
0:34:38;5,859;2018-02-02
0:34:41;2,93;2018-02-02
0:34:45;0;2018-02-02
0:34:49;0;2018-02-02
0:34:53;0;2018-02-02
0:34:56;0;2018-02-02
0:35:00;0;2018-02-02
0:35:04;0;2018-02-02
0:35:07;0;2018-02-02
0:35:11;0;2018-02-02
0:35:15;2,93;2018-02-02
0:35:18;0;2018-02-02
0:35:22;0;2018-02-02
0:35:26;0;2018-02-02
0:35:30;0;2018-02-02
0:35:33;0;2018-02-02
0:35:37;2,93;2018-02-02
0:35:41;0;2018-02-02
0:35:44;0;2018-02-02
0:35:48;2,93;2018-02-02
0:35:55;0;2018-02-02
0:35:59;0;2018-02-02
0:36:03;0;2018-02-02
0:36:07;0;2018-02-02
0:36:10;5,859;2018-02-02
0:36:14;2,93;2018-02-02
0:36:18;0;2018-02-02
0:36:21;0;2018-02-02
0:36:25;0;2018-02-02
0:36:29;0;2018-02-02
0:36:32;2,93;2018-02-02
0:36:36;0;2018-02-02
0:36:40;0;2018-02-02
0:36:44;0;2018-02-02
0:36:47;2,93;2018-02-02
0:36:51;0;2018-02-02
0:36:55;0;2018-02-02
0:36:58;0;2018-02-02
0:37:02;0;2018-02-02
0:37:06;0;2018-02-02
0:37:09;0;2018-02-02
0:37:13;0;2018-02-02
0:37:17;0;2018-02-02
0:37:21;0;2018-02-02
0:37:24;0;2018-02-02
0:37:28;2,93;2018-02-02
0:37:32;0;2018-02-02
0:37:35;0;2018-02-02
0:37:39;0;2018-02-02
0:37:43;0;2018-02-02
0:37:47;0;2018-02-02
0:37:50;2,93;2018-02-02
0:37:54;0;2018-02-02
0:37:58;0;2018-02-02
0:38:01;0;2018-02-02
0:38:05;0;2018-02-02
0:38:12;0;2018-02-02
0:38:09;2,93;2018-02-02
0:38:16;0;2018-02-02
0:38:20;0;2018-02-02
0:38:27;0;2018-02-02
0:38:31;0;2018-02-02
0:38:35;0;2018-02-02
0:38:38;0;2018-02-02
0:38:42;2,93;2018-02-02
0:38:46;0;2018-02-02
0:38:49;0;2018-02-02
0:38:53;0;2018-02-02
0:38:57;5,859;2018-02-02
0:39:01;0;2018-02-02
0:39:04;0;2018-02-02
0:39:08;0;2018-02-02
0:39:12;0;2018-02-02
0:39:15;2,93;2018-02-02
0:39:19;0;2018-02-02
0:39:23;0;2018-02-02
0:39:26;0;2018-02-02
0:39:30;0;2018-02-02
0:39:34;5,859;2018-02-02
0:39:38;0;2018-02-02
0:39:41;0;2018-02-02
0:39:45;0;2018-02-02
0:39:49;0;2018-02-02
0:39:52;0;2018-02-02
0:39:56;2,93;2018-02-02
0:40:00;0;2018-02-02
0:40:04;0;2018-02-02
0:40:07;0;2018-02-02
0:40:11;2,93;2018-02-02
0:40:15;0;2018-02-02
0:40:18;0;2018-02-02
0:40:22;0;2018-02-02
0:40:29;0;2018-02-02
0:40:26;2,93;2018-02-02
0:40:33;0;2018-02-02
0:40:37;0;2018-02-02
0:40:41;0;2018-02-02
0:40:44;0;2018-02-02
0:40:48;2,93;2018-02-02
0:40:55;0;2018-02-02
0:40:59;0;2018-02-02
0:41:03;0;2018-02-02
0:41:06;2,93;2018-02-02
0:41:10;0;2018-02-02
0:41:14;0;2018-02-02
0:41:18;0;2018-02-02
0:41:21;0;2018-02-02
0:41:25;5,859;2018-02-02
0:41:29;2,93;2018-02-02
0:41:32;0;2018-02-02
0:41:36;0;2018-02-02
0:41:40;0;2018-02-02
0:41:43;0;2018-02-02
0:41:47;5,859;2018-02-02
0:41:51;2,93;2018-02-02
0:41:55;0;2018-02-02
0:41:58;0;2018-02-02
0:42:06;2,93;2018-02-02
0:42:02;0;2018-02-02
0:42:09;0;2018-02-02
0:42:13;0;2018-02-02
0:42:17;0;2018-02-02
0:42:21;2,93;2018-02-02
0:42:24;0;2018-02-02
0:42:28;0;2018-02-02
0:42:32;0;2018-02-02
0:42:35;2,93;2018-02-02
0:42:39;0;2018-02-02
0:42:43;0;2018-02-02
0:42:46;0;2018-02-02
0:42:50;5,859;2018-02-02
0:42:54;2,93;2018-02-02
0:42:58;0;2018-02-02
0:43:01;0;2018-02-02
0:43:05;0;2018-02-02
0:43:09;5,859;2018-02-02
0:43:12;2,93;2018-02-02
0:43:16;0;2018-02-02
0:43:20;0;2018-02-02
0:43:23;0;2018-02-02
0:43:27;0;2018-02-02
0:43:31;5,859;2018-02-02
0:43:35;0;2018-02-02
0:43:38;0;2018-02-02
0:43:42;0;2018-02-02
0:43:46;0;2018-02-02
0:43:49;0;2018-02-02
0:43:53;0;2018-02-02
0:43:57;2,93;2018-02-02
0:44:00;0;2018-02-02
0:44:04;0;2018-02-02
0:44:08;0;2018-02-02
0:44:12;0;2018-02-02
0:44:15;0;2018-02-02
0:44:19;5,859;2018-02-02
0:44:23;0;2018-02-02
0:44:26;0;2018-02-02
0:44:30;0;2018-02-02
0:44:34;0;2018-02-02
0:44:37;0;2018-02-02
0:44:41;2,93;2018-02-02
0:44:45;0;2018-02-02
0:44:49;0;2018-02-02
0:44:52;0;2018-02-02
0:44:56;2,93;2018-02-02
0:45:00;0;2018-02-02
0:45:03;0;2018-02-02
0:45:07;0;2018-02-02
0:45:18;2,93;2018-02-02
0:45:22;0;2018-02-02
0:45:26;0;2018-02-02
0:45:29;0;2018-02-02
0:45:33;5,859;2018-02-02
0:45:37;2,93;2018-02-02
0:45:40;2,93;2018-02-02
0:45:44;0;2018-02-02
0:45:48;0;2018-02-02
0:45:51;0;2018-02-02
0:45:55;2,93;2018-02-02
0:45:59;0;2018-02-02
0:46:03;0;2018-02-02
0:46:06;0;2018-02-02
0:46:10;0;2018-02-02
0:46:14;5,859;2018-02-02
0:46:17;2,93;2018-02-02
0:46:21;2,93;2018-02-02
0:46:25;0;2018-02-02
0:46:28;0;2018-02-02
0:46:32;0;2018-02-02
0:46:36;0;2018-02-02
0:46:40;5,859;2018-02-02
0:46:43;2,93;2018-02-02
0:46:47;0;2018-02-02
0:46:51;0;2018-02-02
0:46:54;0;2018-02-02
0:46:58;0;2018-02-02
0:47:02;5,859;2018-02-02
0:47:05;2,93;2018-02-02
0:47:09;0;2018-02-02
0:47:13;0;2018-02-02
0:47:17;0;2018-02-02
0:47:20;0;2018-02-02
0:47:24;0;2018-02-02
0:47:28;2,93;2018-02-02
0:47:31;0;2018-02-02
0:47:35;0;2018-02-02
0:47:39;0;2018-02-02
0:47:42;5,859;2018-02-02
0:47:46;5,859;2018-02-02
0:47:50;0;2018-02-02
0:47:54;0;2018-02-02
0:47:57;0;2018-02-02
0:48:05;5,859;2018-02-02
0:48:08;2,93;2018-02-02
0:48:12;0;2018-02-02
0:48:16;0;2018-02-02
0:48:19;0;2018-02-02
0:48:23;5,859;2018-02-02
0:48:27;0;2018-02-02
0:48:31;0;2018-02-02
0:48:34;0;2018-02-02
0:48:38;0;2018-02-02
0:48:42;0;2018-02-02
0:48:45;2,93;2018-02-02
0:48:53;0;2018-02-02
0:48:56;0;2018-02-02
0:49:00;2,93;2018-02-02
0:49:04;0;2018-02-02
0:49:08;0;2018-02-02
0:49:11;0;2018-02-02
0:49:15;0;2018-02-02
0:49:19;2,93;2018-02-02
0:49:22;0;2018-02-02
0:49:26;0;2018-02-02
0:49:33;5,859;2018-02-02
0:49:37;2,93;2018-02-02
0:49:41;0;2018-02-02
0:49:45;0;2018-02-02
0:49:48;0;2018-02-02
0:49:52;5,859;2018-02-02
0:49:56;2,93;2018-02-02
0:49:59;0;2018-02-02
0:50:03;0;2018-02-02
0:50:07;0;2018-02-02
0:50:10;5,859;2018-02-02
0:50:14;0;2018-02-02
0:50:18;0;2018-02-02
0:50:22;0;2018-02-02
0:50:25;0;2018-02-02
0:50:29;0;2018-02-02
0:50:33;5,859;2018-02-02
0:50:36;2,93;2018-02-02
0:50:40;0;2018-02-02
0:50:44;0;2018-02-02
0:50:47;0;2018-02-02
0:50:51;0;2018-02-02
0:50:55;5,859;2018-02-02
0:50:59;5,859;2018-02-02
0:51:02;2,93;2018-02-02
0:51:06;0;2018-02-02
0:51:10;0;2018-02-02
0:51:13;0;2018-02-02
0:51:17;0;2018-02-02
0:51:21;2,93;2018-02-02
0:51:25;0;2018-02-02
0:51:28;0;2018-02-02
0:51:32;0;2018-02-02
0:51:36;0;2018-02-02
0:51:39;5,859;2018-02-02
0:51:43;2,93;2018-02-02
0:51:47;0;2018-02-02
0:51:50;0;2018-02-02
0:51:54;0;2018-02-02
0:51:58;0;2018-02-02
0:52:02;0;2018-02-02
0:52:05;0;2018-02-02
0:52:09;2,93;2018-02-02
0:52:13;2,93;2018-02-02
0:52:16;0;2018-02-02
0:52:20;0;2018-02-02
0:52:24;0;2018-02-02
0:52:27;0;2018-02-02
0:52:31;5,859;2018-02-02
0:52:35;2,93;2018-02-02
0:52:39;0;2018-02-02
0:52:42;0;2018-02-02
0:52:46;0;2018-02-02
0:52:50;0;2018-02-02
0:52:53;5,859;2018-02-02
0:52:57;2,93;2018-02-02
0:53:01;0;2018-02-02
0:53:04;0;2018-02-02
0:53:08;0;2018-02-02
0:53:12;5,859;2018-02-02
0:53:16;2,93;2018-02-02
0:53:19;0;2018-02-02
0:53:23;0;2018-02-02
0:53:27;0;2018-02-02
0:53:30;0;2018-02-02
0:53:34;0;2018-02-02
0:53:41;0;2018-02-02
0:53:45;0;2018-02-02
0:53:49;2,93;2018-02-02
0:53:53;0;2018-02-02
0:53:56;0;2018-02-02
0:54:00;0;2018-02-02
0:54:04;0;2018-02-02
0:54:07;0;2018-02-02
0:54:11;2,93;2018-02-02
0:54:15;2,93;2018-02-02
0:54:18;0;2018-02-02
0:54:26;0;2018-02-02
0:54:22;0;2018-02-02
0:54:30;0;2018-02-02
0:54:33;0;2018-02-02
0:54:37;0;2018-02-02
0:54:41;5,859;2018-02-02
0:54:44;2,93;2018-02-02
0:54:52;0;2018-02-02
0:54:55;0;2018-02-02
0:54:59;0;2018-02-02
0:55:03;0;2018-02-02
0:55:07;0;2018-02-02
0:55:10;2,93;2018-02-02
0:55:14;0;2018-02-02
0:55:18;0;2018-02-02
0:55:21;0;2018-02-02
0:55:25;0;2018-02-02
0:55:29;0;2018-02-02
0:55:32;5,859;2018-02-02
0:55:36;2,93;2018-02-02
0:55:40;0;2018-02-02
0:55:44;0;2018-02-02
0:55:47;0;2018-02-02
0:55:51;5,859;2018-02-02
0:55:55;2,93;2018-02-02
0:55:58;2,93;2018-02-02
0:56:02;0;2018-02-02
0:56:06;0;2018-02-02
0:56:09;0;2018-02-02
0:56:13;0;2018-02-02
0:56:17;0;2018-02-02
0:56:21;2,93;2018-02-02
0:56:24;0;2018-02-02
0:56:28;0;2018-02-02
0:56:32;0;2018-02-02
0:56:35;0;2018-02-02
0:56:39;0;2018-02-02
0:56:43;5,859;2018-02-02
0:56:46;2,93;2018-02-02
0:56:50;0;2018-02-02
0:56:54;0;2018-02-02
0:56:58;0;2018-02-02
0:58:19;0;2018-02-02
0:58:23;0;2018-02-02
0:58:26;0;2018-02-02
0:58:30;0;2018-02-02
0:58:34;5,859;2018-02-02
0:58:38;2,93;2018-02-02
0:58:45;0;2018-02-02
0:58:52;0;2018-02-02
0:58:56;0;2018-02-02
0:59:00;0;2018-02-02
0:59:03;0;2018-02-02
0:59:07;5,859;2018-02-02
0:59:11;2,93;2018-02-02
0:59:15;0;2018-02-02
0:59:18;0;2018-02-02
0:59:22;0;2018-02-02
0:59:29;0;2018-02-02
0:59:33;2,93;2018-02-02
0:59:37;0;2018-02-02
0:59:40;0;2018-02-02
0:59:44;0;2018-02-02
0:59:48;0;2018-02-02
0:59:52;0;2018-02-02
0:59:55;0;2018-02-02
0:59:59;5,859;2018-02-02
1:00:03;2,93;2018-02-02
1:00:06;0;2018-02-02
1:00:10;0;2018-02-02
1:00:17;0;2018-02-02
1:00:21;0;2018-02-02
1:00:25;0;2018-02-02
1:00:29;0;2018-02-02
1:00:32;0;2018-02-02
1:00:36;5,859;2018-02-02
1:00:40;2,93;2018-02-02
1:00:43;0;2018-02-02
1:00:51;0;2018-02-02
1:00:58;0;2018-02-02
1:01:02;5,859;2018-02-02
1:01:06;2,93;2018-02-02
1:01:13;0;2018-02-02
1:01:09;0;2018-02-02
1:01:17;0;2018-02-02
1:01:20;0;2018-02-02
1:01:28;5,859;2018-02-02
1:01:32;5,859;2018-02-02
1:01:35;2,93;2018-02-02
1:01:39;2,93;2018-02-02
1:01:43;0;2018-02-02
1:01:50;0;2018-02-02
1:01:54;0;2018-02-02
1:01:57;0;2018-02-02
1:02:05;5,859;2018-02-02
1:02:09;2,93;2018-02-02
1:02:12;0;2018-02-02
1:02:16;0;2018-02-02
1:02:20;0;2018-02-02
1:02:23;0;2018-02-02
1:02:27;0;2018-02-02
1:02:31;5,859;2018-02-02
1:02:34;2,93;2018-02-02
1:02:38;0;2018-02-02
1:02:42;0;2018-02-02
1:02:49;0;2018-02-02
1:02:53;0;2018-02-02
1:02:57;0;2018-02-02
1:03:00;0;2018-02-02
1:03:04;0;2018-02-02
1:03:08;5,859;2018-02-02
1:03:11;0;2018-02-02
1:03:15;5,859;2018-02-02
1:03:19;2,93;2018-02-02
1:03:23;2,93;2018-02-02
1:03:30;0;2018-02-02
1:03:34;0;2018-02-02
1:03:37;0;2018-02-02
1:03:41;0;2018-02-02
1:03:45;0;2018-02-02
1:03:52;0;2018-02-02
1:03:56;0;2018-02-02
1:04:00;0;2018-02-02
1:04:03;0;2018-02-02
1:04:07;5,859;2018-02-02
1:04:11;2,93;2018-02-02
1:04:14;2,93;2018-02-02
1:04:18;0;2018-02-02
1:04:22;0;2018-02-02
1:04:26;0;2018-02-02
1:04:29;0;2018-02-02
1:04:33;0;2018-02-02
1:04:40;0;2018-02-02
1:04:44;5,859;2018-02-02
1:04:48;2,93;2018-02-02
1:04:51;2,93;2018-02-02
1:04:55;0;2018-02-02
1:04:59;0;2018-02-02
1:05:03;0;2018-02-02
1:05:06;0;2018-02-02
1:05:10;0;2018-02-02
1:05:14;0;2018-02-02
1:05:17;5,859;2018-02-02
1:05:21;2,93;2018-02-02
1:05:25;0;2018-02-02
1:05:28;0;2018-02-02
1:05:32;0;2018-02-02
1:05:36;0;2018-02-02
1:05:40;0;2018-02-02
1:05:43;0;2018-02-02
1:05:47;0;2018-02-02
1:05:51;5,859;2018-02-02
1:05:54;2,93;2018-02-02
1:05:58;0;2018-02-02
1:06:02;0;2018-02-02
1:06:05;0;2018-02-02
1:06:09;0;2018-02-02
1:06:13;0;2018-02-02
1:06:17;0;2018-02-02
1:06:20;0;2018-02-02
1:06:24;0;2018-02-02
1:06:28;0;2018-02-02
1:06:31;5,859;2018-02-02
1:06:39;2,93;2018-02-02
1:06:42;0;2018-02-02
1:06:46;0;2018-02-02
1:06:50;0;2018-02-02
1:06:54;0;2018-02-02
1:06:57;0;2018-02-02
1:07:05;0;2018-02-02
1:07:08;0;2018-02-02
1:07:12;5,859;2018-02-02
1:07:16;2,93;2018-02-02
1:07:20;0;2018-02-02
1:07:23;0;2018-02-02
1:07:27;0;2018-02-02
1:07:31;0;2018-02-02
1:07:34;0;2018-02-02
1:07:38;0;2018-02-02
1:07:42;0;2018-02-02
1:07:45;0;2018-02-02
1:07:49;0;2018-02-02
1:07:57;2,93;2018-02-02
1:07:53;5,859;2018-02-02
1:08:00;2,93;2018-02-02
1:08:04;2,93;2018-02-02
1:08:08;2,93;2018-02-02
1:08:11;0;2018-02-02
1:08:15;0;2018-02-02
1:08:19;0;2018-02-02
1:08:22;0;2018-02-02
1:08:26;0;2018-02-02
1:08:34;0;2018-02-02
1:08:37;5,859;2018-02-02
1:08:41;2,93;2018-02-02
1:08:45;0;2018-02-02
1:08:48;0;2018-02-02
1:08:52;0;2018-02-02
1:08:56;0;2018-02-02
1:08:59;0;2018-02-02
1:09:03;0;2018-02-02
1:09:07;0;2018-02-02
1:09:11;5,859;2018-02-02
1:09:18;2,93;2018-02-02
1:09:22;0;2018-02-02
1:09:25;0;2018-02-02
1:09:33;0;2018-02-02
1:09:36;0;2018-02-02
1:09:44;0;2018-02-02
1:09:48;5,859;2018-02-02
1:09:51;5,859;2018-02-02
1:09:55;5,859;2018-02-02
1:09:59;5,859;2018-02-02
1:10:02;5,859;2018-02-02
1:10:06;5,859;2018-02-02
1:10:10;5,859;2018-02-02
1:10:13;2,93;2018-02-02
1:10:17;5,859;2018-02-02
1:10:21;5,859;2018-02-02
1:10:25;5,859;2018-02-02
1:10:28;2,93;2018-02-02
1:10:32;0;2018-02-02
1:10:36;2,93;2018-02-02
1:10:39;2,93;2018-02-02
1:10:43;2,93;2018-02-02
1:10:47;2,93;2018-02-02
1:10:50;2,93;2018-02-02
1:10:54;5,859;2018-02-02
1:10:58;2,93;2018-02-02
1:11:02;2,93;2018-02-02
1:11:05;0;2018-02-02
1:11:09;0;2018-02-02
1:11:13;0;2018-02-02
1:11:16;0;2018-02-02
1:11:20;0;2018-02-02
1:11:24;0;2018-02-02
1:11:27;0;2018-02-02
1:11:31;0;2018-02-02
1:11:35;0;2018-02-02
1:11:39;0;2018-02-02
1:11:42;0;2018-02-02
1:11:46;0;2018-02-02
1:11:50;0;2018-02-02
1:11:53;0;2018-02-02
1:11:57;0;2018-02-02
1:12:04;0;2018-02-02
1:12:08;5,859;2018-02-02
1:12:16;2,93;2018-02-02
1:12:19;0;2018-02-02
1:12:23;0;2018-02-02
1:12:27;0;2018-02-02
1:12:30;0;2018-02-02
1:12:34;0;2018-02-02
1:12:38;0;2018-02-02
1:12:45;0;2018-02-02
1:12:49;0;2018-02-02
1:12:53;0;2018-02-02
1:13:00;0;2018-02-02
1:13:04;0;2018-02-02
1:13:07;5,859;2018-02-02
1:13:11;2,93;2018-02-02
1:13:15;0;2018-02-02
1:13:22;0;2018-02-02
1:13:30;0;2018-02-02
1:13:33;0;2018-02-02
1:13:37;0;2018-02-02
1:13:41;0;2018-02-02
1:13:44;0;2018-02-02
1:13:48;0;2018-02-02
1:13:52;0;2018-02-02
1:13:55;0;2018-02-02
1:13:59;2,93;2018-02-02
1:14:03;5,859;2018-02-02
1:14:07;2,93;2018-02-02
1:14:10;0;2018-02-02
1:14:14;0;2018-02-02
1:14:18;0;2018-02-02
1:14:21;0;2018-02-02
1:14:25;0;2018-02-02
1:14:29;0;2018-02-02
1:14:32;0;2018-02-02
1:14:36;0;2018-02-02
1:14:40;0;2018-02-02
1:14:44;0;2018-02-02
1:14:47;0;2018-02-02
1:14:58;0;2018-02-02
1:15:02;0;2018-02-02
1:15:06;0;2018-02-02
1:15:13;0;2018-02-02
1:15:17;0;2018-02-02
1:15:21;0;2018-02-02
1:15:24;0;2018-02-02
1:15:28;5,859;2018-02-02
1:15:32;5,859;2018-02-02
1:15:35;5,859;2018-02-02
1:15:39;5,859;2018-02-02
1:15:43;2,93;2018-02-02
1:15:46;2,93;2018-02-02
1:15:50;2,93;2018-02-02
1:15:54;2,93;2018-02-02
1:15:58;5,859;2018-02-02
1:16:05;2,93;2018-02-02
1:16:09;5,859;2018-02-02
1:16:12;5,859;2018-02-02
1:16:16;2,93;2018-02-02
1:16:20;2,93;2018-02-02
1:16:23;2,93;2018-02-02
1:16:27;2,93;2018-02-02
1:16:31;2,93;2018-02-02
1:16:35;0;2018-02-02
1:16:38;0;2018-02-02
1:16:42;0;2018-02-02
1:16:46;0;2018-02-02
1:16:49;0;2018-02-02
1:16:53;0;2018-02-02
1:16:57;0;2018-02-02
1:17:00;0;2018-02-02
